rank,age_code,gender_code,product_name,audience_percentage,product_package,total_active_users,active_users,sub_genre
20,>44,male,Época Cosméticos e Maquiagens,0.01974855,com.mobfiq.epocacosmeticos,421845,8331,E-Commerce (B2C)
20,between 25 and 44,male,Época Cosméticos e Maquiagens,0.114051558,com.mobfiq.epocacosmeticos,421845,48112,E-Commerce (B2C)
21,>44,all,Centauro: loja de esportes,0.20583874,br.com.sbf.centauro,2184815,449720,E-Commerce (B2C)
21,<25,all,Centauro: loja de esportes,0.094289623,br.com.sbf.centauro,2184815,206005,E-Commerce (B2C)
21,>44,female,Centauro: loja de esportes,0.056231141,br.com.sbf.centauro,2184815,122855,E-Commerce (B2C)
21,between 25 and 44,female,Centauro: loja de esportes,0.282199681,br.com.sbf.centauro,2184815,616554,E-Commerce (B2C)
21,all,all,Centauro: loja de esportes,1,br.com.sbf.centauro,2184815,2184815,E-Commerce (B2C)
21,between 25 and 44,all,Centauro: loja de esportes,0.699871659,br.com.sbf.centauro,2184815,1529090,E-Commerce (B2C)
21,<25,female,Centauro: loja de esportes,0.014724088,br.com.sbf.centauro,2184815,32169,E-Commerce (B2C)
21,>44,male,Centauro: loja de esportes,0.149607599,br.com.sbf.centauro,2184815,326865,E-Commerce (B2C)
21,all,female,Centauro: loja de esportes,0.353154898,br.com.sbf.centauro,2184815,771578,E-Commerce (B2C)
21,all,male,Centauro: loja de esportes,0.646845102,br.com.sbf.centauro,2184815,1413237,E-Commerce (B2C)
21,<25,male,Centauro: loja de esportes,0.079565533,br.com.sbf.centauro,2184815,173836,E-Commerce (B2C)
21,between 25 and 44,male,Centauro: loja de esportes,0.417671979,br.com.sbf.centauro,2184815,912536,E-Commerce (B2C)
22,<25,all,Riachuelo – Compre pelo app,0.056296058,br.com.riachuelo.app,2250659,126703,E-Commerce (Retailer)
22,all,all,Riachuelo – Compre pelo app,1,br.com.riachuelo.app,2250659,2250659,E-Commerce (Retailer)
22,all,male,Riachuelo – Compre pelo app,0.312624961,br.com.riachuelo.app,2250659,703612,E-Commerce (Retailer)
22,between 25 and 44,male,Riachuelo – Compre pelo app,0.213708028,br.com.riachuelo.app,2250659,480984,E-Commerce (Retailer)
22,<25,female,Riachuelo – Compre pelo app,0.039680831,br.com.riachuelo.app,2250659,89308,E-Commerce (Retailer)
22,between 25 and 44,all,Riachuelo – Compre pelo app,0.717044354,br.com.riachuelo.app,2250659,1613822,E-Commerce (Retailer)
22,>44,all,Riachuelo – Compre pelo app,0.226659566,br.com.riachuelo.app,2250659,510133,E-Commerce (Retailer)
22,all,female,Riachuelo – Compre pelo app,0.687375009,br.com.riachuelo.app,2250659,1547047,E-Commerce (Retailer)
22,between 25 and 44,female,Riachuelo – Compre pelo app,0.50333637,br.com.riachuelo.app,2250659,1132839,E-Commerce (Retailer)
22,<25,male,Riachuelo – Compre pelo app,0.016615227,br.com.riachuelo.app,2250659,37395,E-Commerce (Retailer)
22,>44,female,Riachuelo – Compre pelo app,0.14435786,br.com.riachuelo.app,2250659,324900,E-Commerce (Retailer)
22,>44,male,Riachuelo – Compre pelo app,0.082301714,br.com.riachuelo.app,2250659,185233,E-Commerce (Retailer)
23,<25,all,Wish: Shop And Save,0.133703664,com.contextlogic.wish,5034939,673190,E-Commerce (C2C)
23,all,all,Wish: Shop And Save,1,com.contextlogic.wish,5034939,5034939,E-Commerce (C2C)
23,>44,all,Wish: Shop And Save,0.270888895,com.contextlogic.wish,5034939,1363909,E-Commerce (C2C)
23,all,female,Wish: Shop And Save,0.501483262,com.contextlogic.wish,5034939,2524938,E-Commerce (C2C)
23,<25,female,Wish: Shop And Save,0.054304011,com.contextlogic.wish,5034939,273417,E-Commerce (C2C)
23,>44,female,Wish: Shop And Save,0.127382726,com.contextlogic.wish,5034939,641364,E-Commerce (C2C)
23,>44,male,Wish: Shop And Save,0.143506154,com.contextlogic.wish,5034939,722545,E-Commerce (C2C)
23,between 25 and 44,male,Wish: Shop And Save,0.275610954,com.contextlogic.wish,5034939,1387684,E-Commerce (C2C)
23,all,male,Wish: Shop And Save,0.498516738,com.contextlogic.wish,5034939,2510001,E-Commerce (C2C)
23,<25,male,Wish: Shop And Save,0.079399653,com.contextlogic.wish,5034939,399772,E-Commerce (C2C)
23,between 25 and 44,all,Wish: Shop And Save,0.595407426,com.contextlogic.wish,5034939,2997840,E-Commerce (C2C)
23,between 25 and 44,female,Wish: Shop And Save,0.319796503,com.contextlogic.wish,5034939,1610156,E-Commerce (C2C)
25,all,female,Beleza na Web: Cosméticos,0.804227412,br.com.belezanaweb.android,304119,244581,E-Commerce (B2C)
25,all,male,Beleza na Web: Cosméticos,0.195772588,br.com.belezanaweb.android,304119,59538,E-Commerce (B2C)
25,between 25 and 44,female,Beleza na Web: Cosméticos,0.596100271,br.com.belezanaweb.android,304119,181285,E-Commerce (B2C)
25,between 25 and 44,all,Beleza na Web: Cosméticos,0.72762233,br.com.belezanaweb.android,304119,221284,E-Commerce (B2C)
25,>44,female,Beleza na Web: Cosméticos,0.142890886,br.com.belezanaweb.android,304119,43456,E-Commerce (B2C)
25,all,all,Beleza na Web: Cosméticos,1,br.com.belezanaweb.android,304119,304119,E-Commerce (B2C)
25,>44,male,Beleza na Web: Cosméticos,0.034423996,br.com.belezanaweb.android,304119,10469,E-Commerce (B2C)
25,<25,all,Beleza na Web: Cosméticos,0.095062792,br.com.belezanaweb.android,304119,28910,E-Commerce (B2C)
25,<25,male,Beleza na Web: Cosméticos,0.029826565,br.com.belezanaweb.android,304119,9071,E-Commerce (B2C)
25,<25,female,Beleza na Web: Cosméticos,0.065236233,br.com.belezanaweb.android,304119,19840,E-Commerce (B2C)
25,between 25 and 44,male,Beleza na Web: Cosméticos,0.13152203,br.com.belezanaweb.android,304119,39998,E-Commerce (B2C)
25,>44,all,Beleza na Web: Cosméticos,0.177314878,br.com.belezanaweb.android,304119,53925,E-Commerce (B2C)
27,all,all,Havan,1,com.artech.eaplic.havan,1333685,1333685,E-Commerce (B2C)
27,all,male,Havan,0.288648963,com.artech.eaplic.havan,1333685,384967,E-Commerce (B2C)
27,all,female,Havan,0.711351037,com.artech.eaplic.havan,1333685,948718,E-Commerce (B2C)
27,between 25 and 44,male,Havan,0.145481899,com.artech.eaplic.havan,1333685,194027,E-Commerce (B2C)
27,>44,female,Havan,0.246803597,com.artech.eaplic.havan,1333685,329158,E-Commerce (B2C)
27,>44,all,Havan,0.359503567,com.artech.eaplic.havan,1333685,479465,E-Commerce (B2C)
27,between 25 and 44,all,Havan,0.56591022,com.artech.eaplic.havan,1333685,754746,E-Commerce (B2C)
27,<25,all,Havan,0.074586205,com.artech.eaplic.havan,1333685,99475,E-Commerce (B2C)
27,<25,female,Havan,0.044119105,com.artech.eaplic.havan,1333685,58841,E-Commerce (B2C)
27,>44,male,Havan,0.112699971,com.artech.eaplic.havan,1333685,150306,E-Commerce (B2C)
27,<25,male,Havan,0.0304671,com.artech.eaplic.havan,1333685,40634,E-Commerce (B2C)
27,between 25 and 44,female,Havan,0.420428336,com.artech.eaplic.havan,1333685,560719,E-Commerce (B2C)
29,<25,female,Cobasi,0.033566721,com.root.cobasi.Activities,393492,13208,E-Commerce (Retailer)
29,all,male,Cobasi,0.387401789,com.root.cobasi.Activities,393492,152440,E-Commerce (Retailer)
29,between 25 and 44,male,Cobasi,0.209846556,com.root.cobasi.Activities,393492,82573,E-Commerce (Retailer)
29,between 25 and 44,all,Cobasi,0.622350097,com.root.cobasi.Activities,393492,244890,E-Commerce (Retailer)
29,<25,all,Cobasi,0.059790637,com.root.cobasi.Activities,393492,23527,E-Commerce (Retailer)
29,>44,female,Cobasi,0.166527942,com.root.cobasi.Activities,393492,65527,E-Commerce (Retailer)
29,<25,male,Cobasi,0.026223917,com.root.cobasi.Activities,393492,10319,E-Commerce (Retailer)
29,>44,male,Cobasi,0.151331306,com.root.cobasi.Activities,393492,59548,E-Commerce (Retailer)
29,>44,all,Cobasi,0.317859232,com.root.cobasi.Activities,393492,125075,E-Commerce (Retailer)
29,all,female,Cobasi,0.61259824,com.root.cobasi.Activities,393492,241053,E-Commerce (Retailer)
29,between 25 and 44,female,Cobasi,0.41250357,com.root.cobasi.Activities,393492,162317,E-Commerce (Retailer)
29,all,all,Cobasi,1,com.root.cobasi.Activities,393492,393492,E-Commerce (Retailer)
30,between 25 and 44,male,Submarino: Compras Online,0.357951909,com.b2w.submarino,3198037,1144743,E-Commerce (B2C)
30,between 25 and 44,all,Submarino: Compras Online,0.617557168,com.b2w.submarino,3198037,1974971,E-Commerce (B2C)
30,>44,female,Submarino: Compras Online,0.109174021,com.b2w.submarino,3198037,349143,E-Commerce (B2C)
30,all,all,Submarino: Compras Online,1,com.b2w.submarino,3198037,3198037,E-Commerce (B2C)
30,all,male,Submarino: Compras Online,0.584626794,com.b2w.submarino,3198037,1869658,E-Commerce (B2C)
30,all,female,Submarino: Compras Online,0.415373176,com.b2w.submarino,3198037,1328379,E-Commerce (B2C)
30,<25,all,Submarino: Compras Online,0.140057594,com.b2w.submarino,3198037,447909,E-Commerce (B2C)
30,between 25 and 44,female,Submarino: Compras Online,0.259605289,com.b2w.submarino,3198037,830227,E-Commerce (B2C)
30,>44,male,Submarino: Compras Online,0.133211181,com.b2w.submarino,3198037,426014,E-Commerce (B2C)
30,<25,male,Submarino: Compras Online,0.093463719,com.b2w.submarino,3198037,298900,E-Commerce (B2C)
30,<25,female,Submarino: Compras Online,0.046593878,com.b2w.submarino,3198037,149009,E-Commerce (B2C)
30,>44,all,Submarino: Compras Online,0.242385209,com.b2w.submarino,3198037,775157,E-Commerce (B2C)
31,between 25 and 44,female,Extra: Loja Online e Ofertas,0.388546288,com.novapontocom.extra,2400034,932524,E-Commerce (B2C)
31,between 25 and 44,all,Extra: Loja Online e Ofertas,0.661282361,com.novapontocom.extra,2400034,1587100,E-Commerce (B2C)
31,<25,female,Extra: Loja Online e Ofertas,0.042794127,com.novapontocom.extra,2400034,102707,E-Commerce (B2C)
31,between 25 and 44,male,Extra: Loja Online e Ofertas,0.272736073,com.novapontocom.extra,2400034,654576,E-Commerce (B2C)
31,>44,female,Extra: Loja Online e Ofertas,0.156173527,com.novapontocom.extra,2400034,374822,E-Commerce (B2C)
31,>44,all,Extra: Loja Online e Ofertas,0.258900225,com.novapontocom.extra,2400034,621369,E-Commerce (B2C)
31,all,female,Extra: Loja Online e Ofertas,0.587513924,com.novapontocom.extra,2400034,1410053,E-Commerce (B2C)
31,<25,all,Extra: Loja Online e Ofertas,0.079817414,com.novapontocom.extra,2400034,191565,E-Commerce (B2C)
31,<25,male,Extra: Loja Online e Ofertas,0.037023287,com.novapontocom.extra,2400034,88857,E-Commerce (B2C)
31,all,male,Extra: Loja Online e Ofertas,0.412486047,com.novapontocom.extra,2400034,989981,E-Commerce (B2C)
31,>44,male,Extra: Loja Online e Ofertas,0.102726683,com.novapontocom.extra,2400034,246548,E-Commerce (B2C)
31,all,all,Extra: Loja Online e Ofertas,1,com.novapontocom.extra,2400034,2400034,E-Commerce (B2C)
33,<25,all,"Loja C&A: Roupas, Sapatos e +",0.091725484,br.com.cea.appb2c,2186206,200531,E-Commerce (Retailer)
33,all,female,"Loja C&A: Roupas, Sapatos e +",0.859816849,br.com.cea.appb2c,2186206,1879737,E-Commerce (Retailer)
33,>44,male,"Loja C&A: Roupas, Sapatos e +",0.031046396,br.com.cea.appb2c,2186206,67874,E-Commerce (Retailer)
33,>44,female,"Loja C&A: Roupas, Sapatos e +",0.117671832,br.com.cea.appb2c,2186206,257255,E-Commerce (Retailer)
33,between 25 and 44,female,"Loja C&A: Roupas, Sapatos e +",0.667002201,br.com.cea.appb2c,2186206,1458204,E-Commerce (Retailer)
33,between 25 and 44,male,"Loja C&A: Roupas, Sapatos e +",0.092554092,br.com.cea.appb2c,2186206,202342,E-Commerce (Retailer)
33,<25,male,"Loja C&A: Roupas, Sapatos e +",0.016582651,br.com.cea.appb2c,2186206,36253,E-Commerce (Retailer)
33,>44,all,"Loja C&A: Roupas, Sapatos e +",0.148718238,br.com.cea.appb2c,2186206,325129,E-Commerce (Retailer)
33,all,all,"Loja C&A: Roupas, Sapatos e +",1,br.com.cea.appb2c,2186206,2186206,E-Commerce (Retailer)
33,between 25 and 44,all,"Loja C&A: Roupas, Sapatos e +",0.759556294,br.com.cea.appb2c,2186206,1660547,E-Commerce (Retailer)
33,all,male,"Loja C&A: Roupas, Sapatos e +",0.140183136,br.com.cea.appb2c,2186206,306469,E-Commerce (Retailer)
33,<25,female,"Loja C&A: Roupas, Sapatos e +",0.075142838,br.com.cea.appb2c,2186206,164278,E-Commerce (Retailer)
34,all,male,Decathlon: Loja de Esportes,0.535418212,br.com.decathlon,215533,115400,E-Commerce (Retailer)
34,between 25 and 44,female,Decathlon: Loja de Esportes,0.311012179,br.com.decathlon,215533,67033,E-Commerce (Retailer)
34,>44,female,Decathlon: Loja de Esportes,0.132344484,br.com.decathlon,215533,28525,E-Commerce (Retailer)
34,>44,all,Decathlon: Loja de Esportes,0.331454516,br.com.decathlon,215533,71439,E-Commerce (Retailer)
34,between 25 and 44,male,Decathlon: Loja de Esportes,0.255686581,br.com.decathlon,215533,55109,E-Commerce (Retailer)
34,<25,male,Decathlon: Loja de Esportes,0.080621578,br.com.decathlon,215533,17377,E-Commerce (Retailer)
34,>44,male,Decathlon: Loja de Esportes,0.199110031,br.com.decathlon,215533,42915,E-Commerce (Retailer)
34,between 25 and 44,all,Decathlon: Loja de Esportes,0.56669873,br.com.decathlon,215533,122142,E-Commerce (Retailer)
34,<25,female,Decathlon: Loja de Esportes,0.021225167,br.com.decathlon,215533,4575,E-Commerce (Retailer)
34,all,female,Decathlon: Loja de Esportes,0.464581817,br.com.decathlon,215533,100133,E-Commerce (Retailer)
34,<25,all,Decathlon: Loja de Esportes,0.101846747,br.com.decathlon,215533,21951,E-Commerce (Retailer)
34,all,all,Decathlon: Loja de Esportes,1,br.com.decathlon,215533,215533,E-Commerce (Retailer)
35,>44,all,Marisa: Moda e Comprar Roupas,0.18911694,br.com.marisa.android,1741080,329268,E-Commerce (Retailer)
35,all,all,Marisa: Moda e Comprar Roupas,1,br.com.marisa.android,1741080,1741080,E-Commerce (Retailer)
35,<25,all,Marisa: Moda e Comprar Roupas,0.125359863,br.com.marisa.android,1741080,218262,E-Commerce (Retailer)
35,<25,female,Marisa: Moda e Comprar Roupas,0.107061639,br.com.marisa.android,1741080,186403,E-Commerce (Retailer)
35,between 25 and 44,male,Marisa: Moda e Comprar Roupas,0.118058249,br.com.marisa.android,1741080,205549,E-Commerce (Retailer)
35,between 25 and 44,all,Marisa: Moda e Comprar Roupas,0.685523212,br.com.marisa.android,1741080,1193551,E-Commerce (Retailer)
35,between 25 and 44,female,Marisa: Moda e Comprar Roupas,0.567464948,br.com.marisa.android,1741080,988002,E-Commerce (Retailer)
35,>44,female,Marisa: Moda e Comprar Roupas,0.136183664,br.com.marisa.android,1741080,237107,E-Commerce (Retailer)
35,all,male,Marisa: Moda e Comprar Roupas,0.189289764,br.com.marisa.android,1741080,329569,E-Commerce (Retailer)
35,all,female,Marisa: Moda e Comprar Roupas,0.810710251,br.com.marisa.android,1741080,1411511,E-Commerce (Retailer)
35,>44,male,Marisa: Moda e Comprar Roupas,0.052933283,br.com.marisa.android,1741080,92161,E-Commerce (Retailer)
35,<25,male,Marisa: Moda e Comprar Roupas,0.018298225,br.com.marisa.android,1741080,31859,E-Commerce (Retailer)
36,all,all,PatPat - Kids & Baby Clothing,1,com.interfocusllc.patpat,299204,299204,E-Commerce (Retailer)
36,<25,all,PatPat - Kids & Baby Clothing,0.011806296,com.interfocusllc.patpat,299204,3532,E-Commerce (Retailer)
36,all,male,PatPat - Kids & Baby Clothing,0.115605861,com.interfocusllc.patpat,299204,34590,E-Commerce (Retailer)
36,between 25 and 44,all,PatPat - Kids & Baby Clothing,0.910091341,com.interfocusllc.patpat,299204,272303,E-Commerce (Retailer)
36,<25,male,PatPat - Kids & Baby Clothing,0.005608008,com.interfocusllc.patpat,299204,1678,E-Commerce (Retailer)
36,between 25 and 44,female,PatPat - Kids & Baby Clothing,0.808049321,com.interfocusllc.patpat,299204,241772,E-Commerce (Retailer)
36,<25,female,PatPat - Kids & Baby Clothing,0.006198288,com.interfocusllc.patpat,299204,1855,E-Commerce (Retailer)
36,>44,all,PatPat - Kids & Baby Clothing,0.07810235,com.interfocusllc.patpat,299204,23369,E-Commerce (Retailer)
36,between 25 and 44,male,PatPat - Kids & Baby Clothing,0.102042057,com.interfocusllc.patpat,299204,30531,E-Commerce (Retailer)
36,all,female,PatPat - Kids & Baby Clothing,0.884394109,com.interfocusllc.patpat,299204,264614,E-Commerce (Retailer)
36,>44,male,PatPat - Kids & Baby Clothing,0.007955794,com.interfocusllc.patpat,299204,2380,E-Commerce (Retailer)
36,>44,female,PatPat - Kids & Baby Clothing,0.070146553,com.interfocusllc.patpat,299204,20988,E-Commerce (Retailer)
37,between 25 and 44,male,Petz: Pet shop Online,0.181595221,br.com.petz,1585552,287929,E-Commerce (B2C)
37,all,male,Petz: Pet shop Online,0.375951231,br.com.petz,1585552,596090,E-Commerce (B2C)
37,all,female,Petz: Pet shop Online,0.62404877,br.com.petz,1585552,989462,E-Commerce (B2C)
37,>44,female,Petz: Pet shop Online,0.204844937,br.com.petz,1585552,324792,E-Commerce (B2C)
37,between 25 and 44,female,Petz: Pet shop Online,0.338027239,br.com.petz,1585552,535960,E-Commerce (B2C)
37,<25,female,Petz: Pet shop Online,0.081176572,br.com.petz,1585552,128710,E-Commerce (B2C)
37,<25,all,Petz: Pet shop Online,0.115688071,br.com.petz,1585552,183429,E-Commerce (B2C)
37,between 25 and 44,all,Petz: Pet shop Online,0.519622445,br.com.petz,1585552,823888,E-Commerce (B2C)
37,all,all,Petz: Pet shop Online,1,br.com.petz,1585552,1585552,E-Commerce (B2C)
37,<25,male,Petz: Pet shop Online,0.034511499,br.com.petz,1585552,54720,E-Commerce (B2C)
37,>44,male,Petz: Pet shop Online,0.159844518,br.com.petz,1585552,253442,E-Commerce (B2C)
37,>44,all,Petz: Pet shop Online,0.364689469,br.com.petz,1585552,578234,E-Commerce (B2C)
39,>44,female,Tok&Stok: Móveis e Decoração,0.164522037,com.tokstok.app,190974,31419,E-Commerce (Retailer)
39,>44,male,Tok&Stok: Móveis e Decoração,0.089541398,com.tokstok.app,190974,17100,E-Commerce (Retailer)
39,<25,male,Tok&Stok: Móveis e Decoração,0.019815264,com.tokstok.app,190974,3784,E-Commerce (Retailer)
39,>44,all,Tok&Stok: Móveis e Decoração,0.254063427,com.tokstok.app,190974,48520,E-Commerce (Retailer)
39,all,female,Tok&Stok: Móveis e Decoração,0.752502143,com.tokstok.app,190974,143708,E-Commerce (Retailer)
39,all,all,Tok&Stok: Móveis e Decoração,1,com.tokstok.app,190974,190974,E-Commerce (Retailer)
39,<25,female,Tok&Stok: Móveis e Decoração,0.042036992,com.tokstok.app,190974,8028,E-Commerce (Retailer)
39,between 25 and 44,male,Tok&Stok: Móveis e Decoração,0.1381412,com.tokstok.app,190974,26381,E-Commerce (Retailer)
39,<25,all,Tok&Stok: Móveis e Decoração,0.061852254,com.tokstok.app,190974,11812,E-Commerce (Retailer)
39,between 25 and 44,all,Tok&Stok: Móveis e Decoração,0.684084296,com.tokstok.app,190974,130642,E-Commerce (Retailer)
39,all,male,Tok&Stok: Móveis e Decoração,0.247497872,com.tokstok.app,190974,47266,E-Commerce (Retailer)
39,between 25 and 44,female,Tok&Stok: Móveis e Decoração,0.545943081,com.tokstok.app,190974,104261,E-Commerce (Retailer)
40,>44,female,Urbanic - Fashion from London,0.190308183,com.urbanic.multis,343183,65311,E-Commerce (Retailer)
40,between 25 and 44,all,Urbanic - Fashion from London,0.60875541,com.urbanic.multis,343183,208915,E-Commerce (Retailer)
